id_local;matricula;bastidor;ktype;codVersion;rvCode;marca;modelo;version;anyo;combustible;estado;fotos
56700;7633CWF;WDD1680091K049149;15835;015700300140004;32767;MERCEDES-BENZ;CLASE A (BM 168);170 CDI (168.009);2004;Diesel;0,1,9,3;5
56721;9528JHL;WAUZZZ8E67A179213;19842;010600400220001;3406;AUDI;A4 BERLINA (8E);2.0 TDI (DPF) (125kW);2007;Diesel;0,5,9,3;0
56725;W099KN;VF1BR1J0H39476107;19047;017200700240012;24149;RENAULT;CLIO III;Confort Dynamique;2008;Sin plomo 95;0,9,3,5;0
56730;P5421BDH;WVWZZZ1KZ5B122801;18114;019050750020018;1809;VOLKSWAGEN;GOLF V (1K1)(10.2003);Trendline;2005;Diesel;0,9,3,5;0
56741;P3035BHD;WV1ZZZ2EZ76038026;19412;029050440120004;26657;VOLKSWAGEN;CRAFTER FURGÓN (2E);Caja cerrada, techo elevado  35;2007;Diesel;0,1,9,3;5
56745;2463DVT;VSSZZZ6LZ6R109132;;017900230360005;;SEAT;IBIZA (6L1);Sport Rider;2005;Diesel;0,1,9,3;6
56749;5430HMM;KMHLC81UACU032455;115229;013450370730004;32635;HYUNDAI;I40 CW (VF);Tecno Blue;2012;Diesel;0,1,9,3;6
56751;5481GWG;VF1KZ0N0643216450;31163;017201130050019;2268;RENAULT;MEGANE III SPORT TOURER;Dynamique;2010;Diesel;0,1,9,3;6
56758;V4987GU;WDB2083651F023612;8379;015700180080003;9901;MERCEDES-BENZ;CLK (BM 208) COUPE;320 (208.365);1997;Sin plomo 95;0,1,9,3;6
56763;3201DMB;VF1JM020533864022;;017201000630021;;;;;2005;;0,9,3,5;0
56769;9785MDK;ZAR94000007048533;33302;010400850200004;31333;ALFA ROMEO;GIULIETTA (191);Distinctive;2010;Diesel;0,1,9,3;6
56783;5498DJB;VSSZZZ5PZ5R079825;133068;017900130070015;19502;SEAT;TOLEDO (5P2);Sport-up;2005;Diesel;0,9,3;6
56787;7583DKW;WBAAT71050KU03007;16190;011300550070002;35175;BMW;SERIE 3 COMPACTO (E46);320td;2004;Diesel;0,9,3;6
56797;1311CYL;SJNFBAK12U1297727;17180;012250070010004;24698;NISSAN;MICRA (K12E);City (D);2004;Sin plomo 91;0,1,9,3;6
56808;5356GVM;W0L0SDL68A4207036;19725;016501010260024;25005;OPEL;CORSA D;CMon;2010;Diesel;0,3,9,1;5
56811;1735GZW;UU1HSDAW544294034;33041;011940080020001;28747;DACIA;DUSTER I;Ambiance 4x2;2010;Diesel;0,1,9,3;4
56826;6496DYB;KPTN0B1FS6P032261;18683;018100090010003;8076;SSANGYONG;RODIUS;Xdi;2006;Diesel;0,1,9,3;5
56851;9988GKL;VF7XS9HUC64200595;107959;011900960010001;26215;CITROEN;JUMPY;HDi 90 27 L1H1 Furg.;2008;Diesel;0,1,9,3;8
56859;5825FHT;MALAC51HP7M950347;20623;013450190020001;23759;HYUNDAI;ATOS (EM);1.1 Comfort;2006;Sin plomo 91;0,1,9,3;6
56879;3983FNK;VF7LC9HXC74603650;18343;011900810050035;22648;CITROEN;C4 BERLINA;VTR Plus;2006;Diesel;0,9,3,1;6
56880;DT289BM;W0L0AHL0885159135;22690;016501200150025;32703;OPEL;ASTRA H GTC;Cosmo;2008;Diesel;0,9,3;0
56887;MM449MM;WBS6C9C56FD467494;;011305690250001;;BMW;SERIE M6 GRAN COUPE (F06);Basis;2014;Sin plomo 95;0,1,9,3;6
56890;0067FCY;VF1BM1S0H36360900;16916;017200360070001;27973;RENAULT;MEGANE II BERLINA 5P;Emotion;2006;Sin plomo 95;0,3,9;0
56901;GER04027;ZAR93700005080904;16441;010400170140004;2841;ALFA ROMEO;147 (190);1.9 JTD Distinctive;2002;Diesel;0,1,9,3;6
56904;4818HGR;VF7SH5FS0BT549718;28199;011900630100003;25633;CITROEN;C3 PICASSO;Exclusive;2011;Sin plomo 95;0,1,9,3;8
56905;9460BVF;WDB1241311C114165;461;015700110160002;9845;MERCEDES-BENZ;CLASE E (BM 124) BERLINA;E 300 Diesel (124.131);1994;Diesel;0,5,9,3;14
56907;3413DXN;JMBLJNA8W6Z006126;18778;015900790050003;3431;MITSUBISHI;GRANDIS (NA0W);2.0 DI-D Invite;2005;Diesel;0,1,9,3;6
56922;1931HBD;WF0SXXTTFSAR66027;19572;022850520220008;6655;FORD;TRANSIT COMBI (TT9);FT 350 largo;2010;Diesel;0,1,9,3;7
56923;7261CGC;WDB1680311J913209;8386;015700300020005;28311;MERCEDES-BENZ;CLASE A (BM 168);140 (168.031);2003;Sin plomo 95;0,9,3,1;8
56933;BP633SN;VF1FLBCA65Y069710;15712;027200110010003;2219;RENAULT;TRAFIC II COMBI;9 - plazas (L1H1) acristalado, combi corto;2004;Diesel;0,1,9;7
56947;9745FDK;ZDCKF08A06F094839;;033400690030001;;HONDA;SH 150;SH 150 Special;2006;;0,9,5;0
56966;8815HCS;SAJAB02E2YFL84638;10279;013800280010001;8991;JAGUAR;S-TYPE (03.1999);3.0 V6;2025;Sin plomo 95;0,1,9,3;16
56981;9810KCC;SALVB2DN3HH260576;115148;017300750040029;331;LAND ROVER;RANGE ROVER EVOQUE;Pure;2012;Diesel;0,1,9,3;6
57000;7150LBX;JYARN25G000000680;;039500220010001;;YAMAHA;FZ 8 / FAZER8;FZ8;2010;;0,5,9;0
57014;2848FKZ;VF7EBRHKH13326716;23048;011900390850001;3066;CITROEN;C8;HDi 120 Premier;2006;Diesel;0,1,9,3;9
57021;;WDB2037062A518049;15264;015700290120003;912;MERCEDES-BENZ;CLASE C (BM 203) SPORTCOUPE;C 220 CDI (203.706);2003;Diesel;0,1,9,3;6
57037;5326BZC;WVWZZZ1JZ1B021911;8456;019050450300051;27015;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);Conceptline;2000;Diesel;0,1,9,3;6
57043;8172DBY;VF1BMR20532331992;17718;017200360120034;29015;RENAULT;MEGANE II BERLINA 5P;Confort Expression;2004;Diesel;0,1,9,3;5
57044;3255DBW;VSSZZZ7MZ4V519997;14940;017900820020013;2551;SEAT;ALHAMBRA (7V9);Stella;2004;Diesel;0,1,9,3;5
57060;9921DLN;W0L0ZCF6951112951;17939;016500520050046;2836;OPEL;VECTRA C BERLINA;Comfort;2005;Diesel;0,1,9,3;5
57063;3082DBW;WVGZZZ7LZ5D031811;17182;019050700040004;33796;VOLKSWAGEN;TOUAREG (7LA);TDI R5;2004;Diesel;0,1,9,3;5
57069;9522GNR;VF7UA9HZH45406734;22483;011900820050005;9911;CITROEN;GRAND C4 PICASSO;Exclusive;2008;Diesel;0,3,9,1;10
57075;6748HJS;VF7SH9HP0BT564213;33783;011900630020002;26434;CITROEN;C3 PICASSO;Attraction;2011;Diesel;0,1,9,3;4
57078;BV61VFE;WBAPP52000F158031;25466;011300560150003;13444;BMW;SERIE 3 BERLINA (E90);318d;2007;Diesel;0,1,9;7
57092;0656GDC;VF7FCHFXC29098420;16330;011900530970001;30762;CITROEN;C3;1.1 Furio;2008;Sin plomo 95;0,1,9,3,5;9
57100;0159HNM;VF30A9HR8CS159097;5291;016701230020002;30116;PEUGEOT;5008;Access;2012;Diesel;0,3,9,5;0
57106;3827FVR;VSKJVWR51U0159689;34757;012250610140001;7178;NISSAN;PATHFINDER (R51);2.5 dCi FE;2026;Diesel;0,9,3;0
57113;ET0772;SALLJGMM4VA745350;10943;017300560060002;14622;LAND ROVER;DISCOVERY (LT);V8i ES;0;Sin plomo 95;0,1,9;7
57115;1112DJN;KNEFC524155387669;16938;014250560050001;16226;KIA;CARENS (RS);2.0 CRDi LX Monovolumen;2004;Diesel;0,1,9,3;4
57124;7149HPL;WF0DXXGAKDDJ14489;58971;012851250040014;29713;FORD;FIESTA (CNN);Trend;2013;Diesel;0,1,9,3;11
57128;6119DJS;VF7BBRHXB86172780;15090;011900330400007;22748;CITROEN;JUMPY;Combi Confort (5/6 plazas);2005;Diesel;0,1,9,3;7
57130;0389GDB;VF1KW0CB639126005;23465;017200160590001;28768;RENAULT;KANGOO II (F/KW0);Expression Profesional;2007;Diesel;0,1,9,3;10
57134;3926DKL;WDB2030201A807825;18711;015700250160004;9421;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;320 CDI (203.020);2005;Diesel;0,1,9,3;8
57138;3254BNW;VF7CHRHYB39083334;11873;011900440660002;4706;CITROEN;XSARA PICASSO;2.0 HDi;2001;Diesel;0,1,9,3;7
57141;2828LDM;ZFA25000002L93803;10207;022801360110001;5591;FIAT;DUCATO 3 MAXI FURGÓN TS 35 (295);150 (Rs: 4035 mm) (L5H3);2019;Diesel;0,1,9,3;13
57146;8923LXG;KNACC81CGN5533353;;014250430540001;;KIA;NIRO (SG2);HYBRID EMOTION;2022;Gasolina/Eléctrico (Combinado);0,1,9,3;9
57170;;WVWZZZ9NZ6Y248326;16105;019050030050015;13309;VOLKSWAGEN;POLO IV (9N3);Advance;2006;Diesel;0,1,9;7
57182;7489CZS;KLANF48614K001441;8845;011600060020001;28617;CHEVROLET;LACETTI;SE;2026;Sin plomo 95;0,9,3;0
57184;6639HYR;TMBJC75L8D6046315;32752;018000600050002;3579;SKODA;YETI (5L)(2009);Ambition;2012;Diesel;0,1,9,3;9
57188;3754GPG;WAUZZZ8P49A003524;18359;010600370140003;4329;AUDI;A3 SPORTBACK (8PA);2.0 TFSI Ambition Quattro;2009;Sin plomo 98;0,1,9,3;6
57191;0732CHP;ZLA84000001645666;5397;014700020040001;24791;LANCIA;Y;1.2 LS;2001;Sin plomo 95;0,1,9,3;3
57193;AG561172;VNKKH96320A171812;30845;018601210070007;25531;TOYOTA;YARIS (KSP9/SCP9/NLP9);Live;2010;Sin plomo 91;0,1,9,3;6
57195;PLI 4 EPC;JKBZXT68EFA915537;;034200340010001;;KAWASAKI;ZZR 1400;ZZR 1400;2012;;0,1,9,3;5
57201;0529CNV;VF1FLADA64Y029460;19515;027200120010021;12463;RENAULT;TRAFIC II FURGÓN;L1H1   Caja cerrada, corto;2003;Diesel;0,1,9,3;5
57209;935/80;ZFA26300006A00716;1046;012800960270003;31331;FIAT;II DOBLÒ (152);My Doblo;2015;Diesel;0,1,9,3;10
57223;7751CPY;WF05XXGBB53Y06093;16452;012850610050016;37721;FORD;MONDEO BERLINA (GE);Trend (06.2003->) (D);2003;Diesel;0,3,9,1;10
57228;1641FGX;WVWZZZ1KZ7W055103;18920;019050750100003;2078;VOLKSWAGEN;GOLF V (1K1)(10.2003);GT;2006;Sin plomo 98;0,1,9,3;9
57248;MA8102BW;VSKDEVC23U0939532;9326;012250040010001;5546;NISSAN;VANETTE CARGO (HC23);Furg.;0;Diesel;0,1,9,5;8
57254;5679LJG;WVWZZZ1KZAW338053;30969;019050850150003;26589;VOLKSWAGEN;GOLF VI (5K1)(10.2008);GTD;2010;Diesel;0,9,3,5;0
57263;5545LLV;ZFAFFL002L5134288;;022801820120004;;FIAT;TALENTO FURGÓN (296);L1H1 1,2T BASIS;2020;Diésel;0,1,9,3;9
57269;9185CBC;TP1211000901;15267;011300220090006;17398;BMW;SERIE 5 BERLINA (E39);530d;2003;Diesel;0,1,9;10
57270;5646GPP;WBAPE11070WK03479;31011;011300700300002;35258;BMW;SERIE X3 (E83);xDrive 20d;2009;Diesel;0,1,9,3;5
57279;5518FYV;KNEBA24327T397244;18042;014250150010001;23754;KIA;PICANTO (SA);1.1 LX;2006;Sin plomo 91;0,1,9,3;4
57282;2068FBL;VTLSG161000016851;;039501160010001;;YAMAHA;X-MAX 250;X-Max 250;0;;0,9;0
57283;7032FSH;JN1TANZ50U0019989;18430;012250670010002;14258;NISSAN;MURANO (Z50);Básico;2007;Sin plomo 98;0,3,9,1;4
57286;1587CWT;WDB2030161A378635;14819;015700250130009;366;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;270 CDI (203.016);2002;Diesel;0,9,3;4
57287;941/8;W0L0XCF0836068458;14911;016500310140002;4980;OPEL;CORSA C;SRi;2003;Sin plomo 91;0,1,9,3;5
57288;3355MBP;VXFVBYHRMNZ060096;;01280127*010000;;FIAT;SCUDO (506) FURGON;*;2022;;0,1,9;7
57290;0004FVH;WF0TXXTTPT7C73814;17783;012850410030003;33165;FORD;TRANSIT CONNECT (TC7);Furg.;2006;Diesel;0,9,3,1;5
57297;7439LLK;WF0RXXGCDR9B51614;106503;012851000060001;36511;FORD;KUGA (CBV);Titanium;2009;Diesel;0,1,9,3;4
57302;0301FMH;VF7XURHKH64010459;20041;011900960070001;26495;CITROEN;JUMPY;HDi 120 29 L2H1 Furg.;2006;Diesel;0,1,9,3;11
57305;9665BYT;WAUZZZ8LZWA062662;7378;010600740110001;2449;AUDI;A3 (8L);1.9 TDI Ambition;1998;Diesel;0,1,9,3;8
57308;6645BWH;WAUZZZ8L32A079240;15012;010600740080007;30744;AUDI;A3 (8L);1.6 Ambition;2002;Sin plomo 95;0,1,9,3;8
57310;6411FFC;KL1KF484J6C077084;18528;011600190010001;22551;CHEVROLET;MATIZ;S;2026;Sin plomo 91;0,1,9,3;9
57311;68BXRX;WDB4147001N252494;16143;015700600100001;32770;MERCEDES-BENZ;VANEO (BM 414) COMPACT VAN;CDI (414.700);2005;Diesel;0,1,9,3;6
57317;7514FKH;VF7LC9HXC74548967;18343;011900810390001;22648;CITROEN;C4 BERLINA;Collection;2006;Diesel;0,1,9,3;8
57318;SWD55113;WVGZZZ1TZ6W070946;17768;019050730100013;26587;VOLKSWAGEN;TOURAN (1T1);Advance;2005;Diesel;0,1,9,3;7
57322;3713DXL;VF33CKFUC84539711;17988;016700810410015;25669;PEUGEOT;307 BERLINA (S2);X-Line;2006;Sin plomo 91;0,1,9,3;10
57325;1284HJN;WF0UXXTTPUBM08511;17783;012850410290001;33165;FORD;TRANSIT CONNECT (TC7);Furgón Largo FT 230L (2009->);2011;Diesel;0,9,3,1;9
57331;0659JDS;U5YHM511AFL185096;117350;014250220240007;27680;KIA;CEED (JD);Concept;0;;0,1,9;12
57332;4151FFT;ZDMM421AA6B095748;;032400170010001;;DUCATI;MONSTER 696;M 696;2009;;0,1,9;0
57341;2783DYC;YV1RS814262543390;19566;019100550510001;6568;VOLVO;S60 BERLINA;2.4 D Kinetic (93kW);2006;Diesel;0,1,9,3;10
57347;7383GHR;VF34H9HZH55252707;26615;016701180100005;30086;PEUGEOT;308 SW;Sport;2008;Diesel;0,1,9,3;5
57350;8388BWY;YV1VS70822F872418;14957;019100300110001;2326;VOLVO;S40 BERLINA;1.9 D+ (85kW);2002;Diesel;0,1,9,3;9
57352;7275KSG;ZFA3120000JA72106;9256;012800680150004;24735;FIAT;500 (150) BERLINA;Lounge;2018;Sin plomo 95;0,1,9,3;11
57357;4653FRP;WF0DXXGAJD7K41387;16102;012850450020018;28648;FORD;FIESTA (CBK);Ambiente;2007;Diesel;0,1,9,3;6
57359;P8635BDH;WF0HXXGAJH3U78767;17702;012850450020005;24800;FORD;FIESTA (CBK);Ambiente;2003;Sin plomo 91;0,9,3,1;5
57372;9332BWL;VF7N1NFUB73582703;15638;011900450080003;37528;CITROEN;XSARA BERLINA;1.6i 16V Exclusive;2002;Sin plomo 95;0,1,9,3;9
57374;7555HCN;SJNFAAE11U2113362;19174;012250460010001;27798;NISSAN;NOTE (E11E);Visia;2011;Sin plomo 95;0,1,9,3;8
57379;1065HNZ;KL1JA69Y9DK020268;8668;011600800100003;36860;CHEVROLET;CRUZE;LTZ;2012;Diesel;0,1,9,3;7
57380;SY2361M;VF7N1RHYB73304702;16248;011900450190002;26475;CITROEN;XSARA BERLINA;2.0 HDi Exclusive (66kW);2001;Diesel;0,1,9,3;8
57382;5540DBL;ZFA22000086129988;122438;012800370110001;36332;FIAT;I SCUDO (222);2.0 JTD SX Dynamic Kasten (l. Radstand);2004;Diesel;0,1,9,3;5
57384;2678DRJ;VF7GJWJYB93287460;10227;011900190750004;4054;CITROEN;BERLINGO;1.9 DX Familiar;2005;;0,1,9,3;7
57385;4402BXD;W0L0TGF4825224987;15338;016500460270109;32536;OPEL;ASTRA G BERLINA;Club;2002;Sin plomo 91;0,3,9,1;7
57387;MA2291BU;VSKEEVC23U09109696;4305;012250330120003;5539;NISSAN;SERENA (C23M);2.3 LX Diesel;1995;Diesel;0,1,9;4
57391;GK62ZXM;VF30U5FS0CS190080;30821;016701210050002;32290;PEUGEOT;3008;Confort;0;Sin plomo 95;0,9;1
57395;1812DWN;W0L0AHL0865100512;19464;016500440100022;2859;OPEL;ASTRA H GTC;Sport;2006;Diesel;0,1,9,3;5
57396;TOS71652;WAUZZZ8E54A190182;15511;010600280120002;34762;AUDI;A4 BERLINA (8E);1.9 TDI (96kW);2004;Diesel;0,9,3;0
57404;8809GDZ;WF0EXXGCDE8C58385;17632;012850730060015;36467;FORD;C-MAX (CB3)(2007);Titanium;2008;Diesel;0,9,3;0
57406;3790FYV;WF0BXXWPRB7Y00560;17177;012850270260002;25441;FORD;KA (CCQ);Collection;2007;Sin plomo 91;0,1,9,3;3
57411;2612GGR;VF1FC1FAF39867970;17326;017200140430008;2254;RENAULT;KANGOO I (F/KC0);Express Comfort 4x4;2004;;0,1,9,3;4
57417;7079CTX;WDF63960113018185;;025700300210001;;MERCEDES-BENZ;VITO FURGÓN (639);111  CDI  Compacto (639.601);2003;Diesel;0,1,9,3;4
57433;8619CYX;WAUZZZ8E15A031256;16049;010600290120002;2478;AUDI;A4 AVANT (8E);1.9 TDI (96kW);2004;Diesel;0,9,3;0
57442;9898BVZ;WAUZZZ8E22A294447;15511;010600280120001;34762;AUDI;A4 BERLINA (8E);1.9 TDI (96kW);2002;Diesel;0,1,9;4
57479;SE2287DL;WV1ZZZ2DZYH004237;14097;029050110130001;33501;VOLKSWAGEN;LT FURGÓN/COMBI;LT  35  Caja cerrada / Techo elevado;1999;Diesel;0,9,3;5
57481;WW063FP;SJNFBAK12U3100468;17180;012250070020012;24698;NISSAN;MICRA (K12E);Visia;2007;Sin plomo 95;0,1,9;6
57486;0492KWR;VSSZZZKJZKR149255;128280;017900330270005;16268;SEAT;ARONA (KJ);Style Edition;2019;Diesel;0,9,3;0
57487;7292FJV;WF0SXXGBWSC688352;19443;012850760040006;36551;FORD;S-MAX (CA1);Trend;2026;Diesel;0,1,9;3
57490;6758CRB;JMZBK14Z241109776;17669;015500320310003;33319;MAZDA;3 BERLINA (BK);1.6 VVT Active+;2003;Sin plomo 91;0,3,9,1;7
57495;2067BZJ;W0L0XCF0824294027;14914;016500310130004;32682;OPEL;CORSA C;Club;2002;Diesel;0,3,9,1;9
57533;MA8196BC;VSKBGC220U0055251;10819;022250030090002;3039;NISSAN;VANETTE (C220);Vanette  Furgoneta  Diesel;1991;Diesel;0,9,1;8
-1903057656;;;15492;012850610100046;37715;FORD;MONDEO BERLINA (GE);Futura (D);0;Diesel;;0
-1761986761;;;;016700130150031;;PEUGEOT;PARTNER (S1)(07.1996);Break;0;Diesel;;0
-1950704790;;;17441;017201000310015;2366;RENAULT;SCENIC II (JM);Grand Exception;0;Diesel;;0
-1787153806;;;;01905045;4552G;VOLKSWAGEN;GOLF IV BERLINA (1J1)(10.1997);*;0;;;0
-1150688714;;;12246;016700500120007;36286;PEUGEOT;406 BERLINA (S1/S2);SRDT;0;Diesel;;0
-1682622548;;;;01040046B000011;893G;ALFA ROMEO;156;*;0;;;0
-1559222967;;;;01650046B000015;4273G;OPEL;ASTRA G BERLINA;*;0;;;0
-1618353380;;;;01190044B000015;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1256179990;;;;01285049;5865G;FORD;FUSION (CBK);*;0;;;0
-1081807935;;;13167;016700670010006;35133;PEUGEOT;607 (S1)(12.2000);Básico;0;Diesel;;0
-1682460757;;;;02190014;1289G;CITROEN;JUMPER FURGÓN;*;0;;;0
-1241318540;;;10227;011900190780002;4054;CITROEN;BERLINGO;1.9 D Vivace;0;Diesel;;0
-1076790812;;;;01670115B000005;4431G;PEUGEOT;EXPERT TEPEE;*;0;;;0
-1438645648;;;18069;010600350160001;4243;AUDI;A3 (8P1);2.0 FSI Ambiente;0;Sin plomo 98;;0
-1461554207;;;;01905075B000018;1462G;VOLKSWAGEN;GOLF V (1K1)(10.2003);*;0;;;0
-1657625381;;;19961;019050750410095;13447;VOLKSWAGEN;GOLF V (1K1)(10.2003);Conceptline (E);0;Diesel;;0
-1599735833;;;19961;019050750410095;13447;VOLKSWAGEN;GOLF V (1K1)(10.2003);Conceptline (E);0;Diesel;;0
-1326003953;;;33395;011900640130001;4876;CITROEN;C3;Business;0;Diesel;;0
-1960166706;;;7378;010600740160006;2449;AUDI;A3 (8L);1.9 TDI Ambiente;0;Diesel;;0
-1942054605;;;132151;010602400100001;32011;AUDI;Q8 (4MN);50 TDI quattro;0;Diesel;;0
-1989098876;;;132151;010602400100001;32011;AUDI;Q8 (4MN);50 TDI quattro;0;Diesel;;0
-1171916237;;;132151;010602400100001;32011;AUDI;Q8 (4MN);50 TDI quattro;0;Diesel;;0
-1358849979;;;8217;016700630450001;892;PEUGEOT;PARTNER (S2);Origin Combi;0;Sin plomo 91;;0
-1711906721;;;;01190045;1439G;CITROEN;XSARA BERLINA;*;0;;;0
-1262696799;;;17993;016700820530005;30016;PEUGEOT;307 BREAK/ SW (S2);D-Sign;0;Diesel;;0
-1760662268;;;14597;013450220060009;4722;HYUNDAI;ACCENT (LC);GL 4P;0;Sin plomo 91;;0
-1812135047;;;14597;013450220060009;4722;HYUNDAI;ACCENT (LC);GL 4P;0;Sin plomo 91;;0
-1701909488;;;;;;;;;0;;;0
-1975684678;;;;01280067B000008;4017G;FIAT;500L (330);*;0;;;0
-1661258562;;;17993;016700820530005;30016;PEUGEOT;307 BREAK/ SW (S2);D-Sign;0;Diesel;;0
-1439788640;;;;01720033;4501G;RENAULT;MEGANE I CLASSIC (LA0);*;0;;;0
-1028673458;;;;01*12*01*010000;;;;;0;;;0
-1877595167;;;18071;010600350200006;3455;AUDI;A3 (8P1);2.0 TDI Ambiente;0;Diesel;;0
-1214920776;;;;02570082B000001;4137G;MERCEDES-BENZ;VITO KOMBI (639);*;0;;;0
-1571344500;;;;01000000;0;» OTROS...;MODELOS;;0;;;0
-1105320440;;;;01720016;5048G;RENAULT;KANGOO II (F/KW0);*;0;;;0
-1686027791;;;19961;019050750180018;26900;VOLKSWAGEN;GOLF V (1K1)(10.2003);GT Sport;0;Diesel;;0
-1985129267;;;;01285070B000004;391G;FORD;FOCUS BERLINA (CAK);*;0;;;0
-1612040605;;;;01650038;4294G;OPEL;CORSA B;*;0;;;0
-1007136251;;;;01190044B000015;1444G;CITROEN;XSARA PICASSO;*;0;;;0
-1948878142;;;16523;017900230350016;5762;SEAT;IBIZA (6L1);Cool;0;Sin plomo 91;;0
-1273660747;;;;;;;;;0;;;0
-1202519481;;;;;;;;;0;;;0
-1838642291;;;;;;;;;0;;;0
-1062152412;;;;;;;;;0;;;0
-1660820546;;;;;;;;;0;;;0
-1975551849;;;;;;;;;0;;;0
-1826182433;;;;;;;;;0;;;0
-1024724663;;;934;015700150060001;6347;MERCEDES-BENZ;SL (BM 129) ROADSTER;500 (KE) (129.066);0;Sin plomo 91;;0
-1084370328;;;11206;018100080560001;13088;SSANGYONG;REXTON;270 XVT Limited;0;Diesel;;0
-1796660231;;;33823;016701260060006;28248;PEUGEOT;208;Active;0;Sin plomo 95;;0
-1915040307;;;;01720069;1027G;RENAULT;CLIO II FASE II (B/CB0);*;0;;;0
-1809553027;;;;025700848280001;;MERCEDES-BENZ;VIANO (639);2.2 CDI Avantgarde lang (639.813);0;Diesel;;0
-1119604740;;;;01570025;637G;MERCEDES-BENZ;CLASE C (BM 203) BERLINA;*;0;;;0
-1441595265;;;;019051470120001;;VOLKSWAGEN;GOLF VIII BERLINA (CD1);Life;0;Sin plomo 95;;0
-1922660816;;;;017100280030003;;PORSCHE;CAYENNE (TIPO 92A);Diesel;0;Diesel;;0
-1045630103;;;;;;;;;0;;;0
-1855374691;;;;;;;;;0;;;0
-1793635011;;;;;;;;;0;;;0
-1714116313;;;;;;;;;0;;;0
-1869044802;;;;;;;;;0;;;0
-1901934424;;;;;;;;;0;;;0
-1655766003;;;;;;;;;0;;;0
-1872962414;;;;;;;;;0;;;0
-1139960592;;;;;;;;;0;;;0
-1240068843;;;;;;;;;0;;;0
-1350397214;;;;;;;;;0;;;0
-1553131708;;;;;;;;;0;;;0
-1435249277;;;;;;;;;0;;;0
-1976842555;;;;;;;;;0;;;0
-1966547378;;;;;;;;;0;;;0
-1553398670;;;;;;;;;0;;;0
-1747160712;;;;;;;;;0;;;0
-1663516334;;;;;;;;;0;;;0
-1162588634;;;;;;;;;0;;;0
-1529732822;;;;;;;;;0;;;0
-1573800077;;;;;;;;;0;;;0
-1902267588;;;;;;;;;0;;;0
-1653975875;;;;;;;;;0;;;0
-1081475120;;;;;;;;;0;;;0
-1473450276;;;;;;;;;0;;;0
-1537579709;;;;;;;;;0;;;0
-1529851291;;;;;;;;;0;;;0
-1035493056;;;;;;;;;0;;;0
-1740511212;;;;;;;;;0;;;0
-1290869893;;;;;;;;;0;;;0
-1553298222;;;;;;;;;0;;;0
-1437022894;;;;;;;;;0;;;0
-1237257253;;;;;;;;;0;;;0
-1590856361;;;;;;;;;0;;;0
-1272971759;;;;;;;;;0;;;0
-1154501070;;;;;;;;;0;;;0
-1471725502;;;;;;;;;0;;;0
-1238090127;;;;;;;;;0;;;0
-1355135893;;;;;;;;;0;;;0
-1052972785;;;;;;;;;0;;;0
-1355550602;;;;;;;;;0;;;0
-1000253119;;;;;;;;;0;;;0
-1495239887;;;;;;;;;0;;;0
-1933499906;;;;;;;;;0;;;0
-1943076670;;;;;;;;;0;;;0
-1401704881;;;;;;;;;0;;;0
-1086960333;;;;;;;;;0;;;0
-1389350256;;;;;;;;;0;;;0
-1141832669;;;;;;;;;0;;;0
-1654713343;;;;;;;;;0;;;0
-1131766041;;;;;;;;;0;;;0
-1462279826;;;;;;;;;0;;;0
-1756973555;;;;;;;;;0;;;0
-1710696845;;;;;;;;;0;;;0
-1732357576;;;;;;;;;0;;;0
-1435181071;;;;;;;;;0;;;0
-1344762240;;;;;;;;;0;;;0
-1780457989;;;;;;;;;0;;;0
-1701207286;;;;;;;;;0;;;0
-1680181287;;;;;;;;;0;;;0
-1146497828;;;;;;;;;0;;;0
-1820799642;;;;;;;;;0;;;0
-1356517347;;;;;;;;;0;;;0
-1934395320;;;;;;;;;0;;;0
-1174480788;;;;;;;;;0;;;0
-1062521085;;;;;;;;;0;;;0
-1526212392;;;;;;;;;0;;;0
-1527278829;;;;;;;;;0;;;0
-1908372259;;;;;;;;;0;;;0
-1089163698;;;;;;;;;0;;;0
-1609453268;;;;;;;;;0;;;0
-1224741990;;;;;;;;;0;;;0
-1356370728;;;;;;;;;0;;;0
-1733954649;;;;;;;;;0;;;0
-1242737742;;;;;;;;;0;;;0
-1055668769;;;;;;;;;0;;;0
-1251434245;;;;;;;;;0;;;0
-1139707484;;;;;;;;;0;;;0
-1742799464;;;;;;;;;0;;;0
-1657623910;;;;;;;;;0;;;0
-1159777002;;;;;;;;;0;;;0
-1682288813;;;;;;;;;0;;;0
-1388167813;;;;;;;;;0;;;0
-1733910045;;;;;;;;;0;;;0
-1490488666;;;;;;;;;0;;;0
-1148846192;;;;;;;;;0;;;0
-1500651535;;;;;;;;;0;;;0
-1048882675;;;;;;;;;0;;;0
-1309618892;;;;;;;;;0;;;0
-1569511028;;;;;;;;;0;;;0
-1968581696;;;;;;;;;0;;;0
-1848764499;;;;;;;;;0;;;0
-1788653819;;;;;;;;;0;;;0
-1647524263;;;;;;;;;0;;;0
-1685074019;;;;;;;;;0;;;0
-1912993843;;;;;;;;;0;;;0
-1621745342;;;;;;;;;0;;;0
-1825209817;;;;;;;;;0;;;0
